This is Ipopt version trunk, running with linear solver mumps.

Number of nonzeros in equality constraint Jacobian...:   570800
Number of nonzeros in inequality constraint Jacobian.:        1
Number of nonzeros in Lagrangian Hessian.............:   167006

Total number of variables............................:    58455
                     variables with only lower bounds:        0
                variables with lower and upper bounds:    58455
                     variables with only upper bounds:        0
Total number of equality constraints.................:    41755
Total number of inequality constraints...............:        1
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        1
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 192 1.8207327e-001 2.06e-002 1.19e-001  -5.2 2.59e+000  -4.1 5.31e-001 7.96e-002h  1
 193 1.6745779e-001 1.47e-002 1.09e-001  -5.5 6.69e-001  -3.7 5.76e-001 2.89e-001h  1
 194 1.6253543e-001 3.55e-002 7.86e-002  -5.4 4.01e-001  -4.2 1.00e+000 7.30e-001h  1
 195 1.6201862e-001 2.94e-002 6.81e-002  -5.5 8.96e-001  -4.7 4.59e-001 1.50e-001h  1
 196 1.5987231e-001 1.38e-002 3.20e-002  -5.5 6.77e-001  -4.2 9.84e-001 6.97e-001h  1
 197 1.5800714e-001 2.21e-003 2.02e-002  -5.6 7.07e-002  -2.9 1.00e+000 1.00e+000h  1
 198 1.5565807e-001 1.10e-003 7.38e-003  -5.7 3.87e-002  -3.4 1.00e+000 9.95e-001h  1
 199 1.6006095e-001 2.46e-003 2.50e-002  -5.4 7.48e-002  -3.9 1.00e+000 7.50e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200 1.5962055e-001 1.55e-003 5.34e-004  -5.5 5.20e-002  -4.3 1.00e+000 1.00e+000h  1
 201 1.5977843e-001 2.98e-004 1.57e-004  -5.5 2.52e-002  -3.9 1.00e+000 1.00e+000h  1
 202 1.5649932e-001 1.42e-003 8.79e-003  -5.7 1.33e-001  -4.4 9.97e-001 4.56e-001h  1
 203 1.5313028e-001 1.30e-002 1.30e-002  -5.8 1.89e-001  -4.0 2.54e-001 7.01e-001h  1
 204 1.5270924e-001 2.47e-003 6.25e-003  -5.8 1.15e-001  -4.9 2.36e-001 9.36e-001f  1
 205 1.4861539e-001 7.21e-004 1.83e-002  -6.1 6.81e-002  -3.6 1.00e+000 9.95e-001h  1
 206 1.4833641e-001 3.02e-003 2.11e-003  -5.8 8.11e-002  -4.1 1.00e+000 7.86e-001h  1
 207 1.4544111e-001 8.39e-003 2.55e-003  -6.1 2.84e+000    -  1.93e-001 1.41e-001h  1
 208 1.3332123e-001 7.61e-002 7.14e-003  -6.0 4.50e-001    -  1.00e+000 1.00e+000h  1
 209 1.3484717e-001 9.03e-002 4.24e-004  -6.0 3.58e-001  -4.5 1.00e+000 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210 1.3075338e-001 6.85e-002 7.03e-003  -6.1 6.24e-001  -5.5 5.90e-001 8.86e-001h  1
 211 1.3574370e-001 4.56e-002 1.34e-002  -5.8 9.45e-001  -6.0 6.94e-001 3.52e-001h  1
 212 1.3737864e-001 3.87e-002 4.80e-003  -5.9 5.90e-001  -5.6 1.23e-001 6.10e-001h  1
 213 1.3725649e-001 3.57e-002 2.38e-003  -5.9 4.29e-001    -  9.05e-001 5.48e-001h  1
 214 1.3654506e-001 2.85e-002 1.01e-004  -5.9 2.22e-001  -5.1 1.00e+000 1.00e+000h  1
 215 1.3650057e-001 6.32e-002 3.33e-005  -5.9 3.52e-001  -4.7 1.00e+000 9.63e-001h  1
 216 1.3091074e-001 1.45e-002 2.50e-002  -6.4 1.89e-001  -4.3 4.62e-001 1.00e+000h  1
 217 1.3428184e-001 6.50e-003 2.18e-002  -5.8 8.82e-002  -3.8 1.00e+000 8.05e-001h  1
 218 1.3089210e-001 8.97e-003 1.36e-002  -6.2 1.24e-001  -4.3 1.00e+000 1.00e+000h  1
 219 1.3222751e-001 5.57e-003 9.18e-003  -6.0 9.19e-002  -4.8 1.00e+000 4.01e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 220 1.3221554e-001 1.03e-003 1.01e-004  -6.1 3.82e-002  -4.4 1.00e+000 1.00e+000h  1
 221 1.3099578e-001 1.59e-003 1.48e-003  -6.2 4.90e-002  -4.0 9.22e-001 1.00e+000h  1
 222 1.3078562e-001 1.56e-004 6.97e-004  -6.2 1.91e-002  -3.5 1.00e+000 1.00e+000h  1
 223 1.2968641e-001 6.71e-005 2.10e-003  -6.8 1.30e-002  -2.2 9.95e-001 1.00e+000h  1
 224 1.2938523e-001 1.51e-005 3.01e-004  -7.6 6.18e-003  -1.8 1.00e+000 1.00e+000h  1
 225 1.2930293e-001 3.45e-006 1.13e-004  -8.5 2.52e-003  -1.3 1.00e+000 9.09e-001h  1
 226 1.2924029e-001 8.35e-006 7.06e-004  -8.7 8.63e-003  -1.8 1.00e+000 4.71e-001h  1
 227 1.2921621e-001 5.05e-006 4.76e-004  -8.7 3.17e-003  -1.4 1.00e+000 5.26e-001h  1
 228 1.2917679e-001 8.03e-006 3.28e-004  -8.8 1.08e-002  -1.9 1.00e+000 3.15e-001h  1
 229 1.2914059e-001 5.38e-006 1.37e-004  -8.5 3.85e-003  -1.4 1.00e+000 8.38e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 230 1.2910740e-001 7.71e-006 1.42e-004  -8.3 1.49e-002  -1.9 1.00e+000 2.19e-001h  1
 231 1.2906751e-001 6.51e-006 1.48e-004  -8.6 4.75e-003  -1.5 1.00e+000 6.72e-001h  1
 232 1.2901478e-001 3.11e-005 5.22e-004  -8.3 3.13e-002  -2.0 1.00e+000 2.33e-001h  1
 233 1.2897889e-001 2.30e-005 3.70e-004  -8.4 7.53e-003  -1.5 1.00e+000 4.30e-001h  1
 234 1.2894820e-001 3.87e-005 6.05e-004  -7.8 6.95e-002  -2.0 1.00e+000 8.55e-002h  1
 235 1.2885662e-001 5.08e-005 6.51e-004  -8.6 1.17e-002  -1.6 1.00e+000 7.86e-001h  1
 236 1.2881682e-001 1.89e-005 3.00e-004  -8.6 4.58e-003  -1.2 1.00e+000 7.42e-001h  1
 237 1.2875066e-001 4.01e-005 5.80e-004  -8.6 1.88e-002  -1.7 1.00e+000 4.07e-001h  1
 238 1.2872369e-001 2.61e-005 3.63e-004  -8.3 6.39e-003  -1.2 1.00e+000 4.51e-001h  1
 239 1.2864419e-001 6.18e-005 9.15e-004  -8.3 2.69e-002  -1.7 1.00e+000 3.55e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 240 1.2860295e-001 3.62e-005 4.47e-004  -7.8 8.60e-003  -1.3 1.00e+000 7.15e-001h  1
 241 1.2854936e-001 4.83e-005 6.45e-004  -8.0 3.94e-002  -1.8 1.00e+000 1.52e-001h  1
 242 1.2845237e-001 4.60e-005 6.60e-004  -9.3 1.19e-002  -1.3 1.00e+000 6.50e-001h  1
 243 1.2834481e-001 9.62e-005 1.33e-003  -9.5 5.40e-002  -1.8 1.00e+000 2.05e-001h  1
 244 1.2826335e-001 7.80e-005 6.23e-004  -7.9 1.54e-002  -1.4 1.00e+000 5.61e-001h  1
 245 1.2818096e-001 1.01e-004 1.37e-003  -8.0 7.35e-002  -1.9 1.00e+000 1.11e-001h  1
 246 1.2802364e-001 1.12e-004 9.80e-004  -9.2 2.06e-002  -1.4 1.00e+000 5.98e-001h  1
 247 1.2778173e-001 3.09e-004 3.23e-003  -8.1 1.00e-001  -1.9 1.00e+000 2.18e-001h  1
 248 1.2770586e-001 2.44e-004 1.97e-003  -7.3 2.73e-002  -1.5 1.00e+000 3.22e-001h  1
 249 1.2723991e-001 7.93e-004 7.21e-003  -7.3 1.34e-001  -2.0 1.00e+000 2.79e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 250 1.2661811e-001 5.51e-004 2.53e-003  -8.3 3.80e-002  -1.5 1.00e+000 8.31e-001h  1
 251 1.2582487e-001 1.05e-003 4.87e-003  -7.6 1.63e-001  -2.0 1.00e+000 2.48e-001h  1
 252 1.2549558e-001 7.57e-004 2.70e-003  -7.0 4.57e-002  -1.6 1.00e+000 3.80e-001h  1
 253 1.2509105e-001 7.80e-004 6.17e-003  -6.8 1.69e-001  -2.1 1.00e+000 1.02e-001h  1
 254 1.2360388e-001 1.14e-003 1.44e-002  -7.6 5.26e-002  -1.6 1.00e+000 1.00e+000h  1
 255 1.2253686e-001 1.39e-003 1.35e-002  -7.0 1.72e-001  -2.1 1.00e+000 1.92e-001h  1
 256 1.2157384e-001 1.11e-003 1.03e-002  -6.8 5.72e-002  -1.7 1.00e+000 6.07e-001h  1
 257 1.2085271e-001 1.19e-003 1.14e-002  -6.3 1.73e-001  -2.2 1.00e+000 1.28e-001h  1
 258 1.1825028e-001 1.75e-003 2.58e-002  -7.0 5.85e-002  -1.7 1.00e+000 1.00e+000h  1
 259 1.1695356e-001 2.10e-003 2.33e-002  -6.2 1.70e-001  -2.2 1.00e+000 2.20e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 260 1.1554252e-001 1.92e-003 1.04e-002  -6.2 6.59e-002  -1.8 1.00e+000 7.70e-001h  1
 261 1.1547109e-001 1.89e-003 1.83e-002  -6.2 3.25e-001  -2.3 8.57e-001 1.56e-002h  1
 262 1.1393672e-001 1.70e-003 5.37e-002  -6.4 7.44e-002  -1.8 1.00e+000 1.00e+000h  1
 263 1.1411586e-001 1.64e-003 5.73e-002  -5.5 2.14e-001  -2.3 1.00e+000 3.63e-002h  1
 264 1.1337272e-001 3.14e-003 6.29e-003  -6.1 9.24e-002  -1.9 9.86e-001 1.00e+000h  1
 265 1.1319195e-001 5.04e-003 3.40e-002  -5.6 2.86e-001  -2.4 1.00e+000 2.94e-001h  1
 266 1.1137577e-001 5.28e-003 1.53e-002  -5.9 1.14e-001  -1.9 1.00e+000 1.00e+000h  1
 267 1.1454732e-001 2.44e-002 4.59e-001  -5.2 6.15e-001  -2.4 6.52e-001 3.75e-001h  1
 268 1.1493447e-001 1.81e-002 3.42e-001  -5.5 1.12e-001  -2.0 3.92e-001 2.60e-001h  1
 269 1.1558613e-001 3.38e-002 1.57e-001  -5.5 5.24e-001  -2.5 2.07e-001 5.17e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 270 1.1603875e-001 2.11e-002 1.27e-001  -5.5 1.90e-001  -2.0 6.87e-001 5.62e-001f  1
 271 1.1618949e-001 1.45e-002 8.79e-002  -5.5 3.35e-001  -2.5 2.52e-001 3.14e-001f  1
 272 1.1641358e-001 2.75e-003 3.08e-002  -5.5 6.82e-002  -2.1 5.33e-001 1.00e+000f  1
 273 1.1598848e-001 1.36e-002 7.04e-002  -5.5 2.69e-001  -2.6 6.93e-001 5.59e-001h  1
 274 1.1575524e-001 7.51e-004 1.41e-003  -5.5 7.27e-002  -2.1 9.56e-001 1.00e+000h  1
 275 1.1056275e-001 2.01e-003 4.73e-002  -5.7 1.91e-001  -2.6 9.49e-001 1.00e+000h  1
 276 1.1361752e-001 3.68e-003 6.09e-002  -5.4 5.10e-001  -3.1 1.00e+000 7.85e-001h  1
 277 1.1271709e-001 3.38e-003 5.30e-002  -5.5 1.01e+000  -3.6 4.93e-001 1.41e-001h  1
 278 1.1308057e-001 3.62e-003 4.76e-002  -5.5 4.05e-001  -4.1 1.00e+000 1.17e-001h  1
 279 1.1569851e-001 1.25e-002 2.15e-002  -5.5 4.00e-001  -4.1 1.00e+000 3.99e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 280 1.1668738e-001 1.92e-001 1.78e-002  -5.5 2.79e+000  -4.6 8.92e-002 1.97e-001h  1
 281 1.1724210e-001 1.83e-001 1.70e-002  -5.5 3.29e+000  -5.1 9.56e-002 4.75e-002h  1
 282 1.1822010e-001 6.76e-002 6.84e-003  -5.5 3.94e-001  -3.7 2.33e-001 6.88e-001h  1
 283 1.1830126e-001 4.07e-003 3.44e-003  -5.5 7.88e-002  -2.4 4.71e-001 1.00e+000f  1
 284 1.1867787e-001 5.02e-004 1.28e-004  -5.5 2.53e-002  -2.9 1.00e+000 1.00e+000h  1
 285 1.1982555e-001 1.20e-003 5.24e-004  -5.5 5.28e-002  -3.4 1.00e+000 1.00e+000h  1
 286 1.2258863e-001 8.70e-003 2.46e-003  -5.5 1.34e-001  -3.8 1.00e+000 1.00e+000h  1
 287 1.2476293e-001 7.06e-003 2.59e-003  -5.5 2.92e-001  -4.3 1.00e+000 3.87e-001h  1
 288 1.2497950e-001 3.50e-003 1.09e-002  -5.5 2.24e-001  -4.8 2.28e-001 6.53e-001h  1
 289 1.2520225e-001 4.00e-003 4.00e-004  -5.5 6.67e-002  -2.6 1.00e+000 1.00e+000f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 290 1.2551337e-001 1.73e-003 1.10e-004  -5.5 4.37e-002  -3.0 1.00e+000 1.00e+000h  1
 291 1.2623381e-001 1.90e-003 1.36e-004  -5.5 5.04e-002  -3.5 1.00e+000 1.00e+000h  1
 292 1.2743957e-001 3.42e-003 1.73e-003  -5.5 1.20e-001  -4.0 5.83e-001 1.00e+000h  1
 293 1.2775510e-001 4.54e-003 1.68e-003  -5.5 1.14e-001  -3.6 1.00e+000 5.24e-001h  1
 294 1.2913100e-001 4.45e-003 4.65e-004  -5.5 9.45e-002  -4.0 1.00e+000 1.00e+000f  1
 295 1.3172549e-001 4.28e-003 1.58e-003  -5.5 1.43e-001  -4.5 1.00e+000 1.00e+000h  1
 296 1.3523046e-001 4.98e-003 2.69e-003  -5.5 1.90e-001  -5.0 1.00e+000 1.00e+000h  1
 297 1.3639238e-001 6.01e-004 2.78e-004  -5.5 7.07e-002  -4.6 1.00e+000 1.00e+000h  1
 298 1.3746101e-001 3.40e-003 2.27e-004  -5.5 4.72e-001  -5.0 9.80e-001 1.00e+000H  1
 299 1.3744497e-001 7.46e-003 9.19e-006  -5.5 2.44e-001  -4.6 1.00e+000 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 300 1.3745266e-001 3.62e-004 3.42e-006  -5.5 5.53e-002  -4.2 1.00e+000 1.00e+000h  1
 301 1.3746610e-001 7.80e-004 3.59e-005  -5.5 2.59e-001  -4.7 1.00e+000 1.00e+000H  1
 302 1.3747181e-001 1.70e-004 2.08e-006  -5.5 3.68e-002  -4.2 1.00e+000 1.00e+000h  1
 303 1.3747926e-001 1.16e-003 8.90e-006  -5.5 9.81e-002  -4.7 1.00e+000 1.00e+000h  1
 304 1.3748002e-001 1.99e-003 1.42e-005  -5.5 2.33e+000  -5.2 2.44e-001 4.69e-002h  3
 305 1.3748306e-001 8.41e-004 5.12e-006  -5.5 8.08e-002  -4.8 1.00e+000 1.00e+000h  1
 306 1.3748532e-001 2.23e-004 2.34e-005  -5.5 2.00e-001  -5.2 1.00e+000 1.00e+000H  1
 307 1.3748624e-001 1.29e-004 6.77e-007  -5.5 3.38e-002  -4.8 1.00e+000 1.00e+000h  1
 308 1.3748625e-001 1.24e-004 1.17e-005  -5.5 9.63e-001  -5.3 5.17e-001 3.26e-002h  5
 309 1.3748637e-001 1.99e-004 1.36e-006  -5.5 6.22e-002  -4.9 1.00e+000 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 310 1.3748593e-001 1.29e-005 8.72e-006  -5.5 1.38e-001  -5.3 1.00e+000 1.00e+000H  1
 311 1.3372904e-001 7.44e-004 9.19e-003  -8.0 1.06e+000  -4.9 7.75e-002 1.48e-001h  1
 312 1.2375602e-001 4.86e-003 7.97e-002  -8.0 6.32e-001  -4.5 2.16e-001 4.46e-001h  1
 313 1.2062844e-001 5.59e-003 7.44e-002  -8.0 4.46e+000    -  1.96e-001 1.17e-001h  1
 314 1.1550506e-001 1.40e-002 7.07e-002  -8.0 9.86e-001    -  3.31e-001 2.19e-001h  1
 315 1.0943630e-001 2.91e-001 6.52e-002  -8.0 1.60e+000  -5.0 8.30e-002 4.68e-001h  1
 316 1.0550903e-001 7.68e-002 1.77e-002  -6.2 4.66e-001    -  3.29e-001 7.00e-001h  1
 317 1.0488557e-001 1.73e-001 6.17e-003  -6.0 4.72e-001    -  2.24e-001 1.00e+000h  1
 318 1.0465542e-001 1.67e-001 5.98e-003  -6.0 5.64e+000  -5.5 1.03e-001 3.43e-002h  2
 319 1.1282972e-001 8.97e-002 2.01e-001  -5.1 3.45e-001  -3.2 1.58e-001 4.63e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 320 1.0882483e-001 1.24e-002 6.35e-002  -5.8 1.28e-001  -3.7 1.00e+000 1.00e+000h  1
 321 1.0779808e-001 2.28e-003 2.37e-003  -5.9 5.35e-002  -4.2 1.00e+000 1.00e+000h  1
 322 1.0732536e-001 5.38e-003 4.37e-004  -6.0 8.61e-002  -4.7 1.00e+000 1.00e+000h  1
 323 1.0576400e-001 2.05e-002 1.63e-003  -6.0 1.82e-001  -5.1 1.00e+000 1.00e+000h  1
 324 1.0581088e-001 2.18e-003 4.90e-005  -6.0 1.04e-001  -5.6 9.47e-001 1.00e+000h  1
 325 1.0240679e-001 4.61e-003 1.70e-002  -6.3 1.08e-001  -4.3 8.15e-001 1.00e+000h  1
 326 1.0395786e-001 4.44e-003 1.40e-002  -6.0 4.38e-001    -  1.00e+000 3.01e-001h  1
 327 1.0328454e-001 2.25e-003 2.17e-003  -6.1 6.01e-002    -  7.73e-001 1.00e+000h  1
 328 9.9628755e-002 1.26e-002 1.33e-002  -6.3 1.41e-001  -4.8 1.00e+000 1.00e+000h  1
 329 1.0264100e-001 1.76e-002 1.41e-002  -6.0 2.02e-001  -5.2 1.00e+000 6.85e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 330 1.0126803e-001 8.55e-002 9.68e-004  -6.1 3.76e-001    -  1.00e+000 9.94e-001h  1
 331 1.0114679e-001 1.92e-002 8.51e-006  -6.1 1.68e-001  -5.7 1.00e+000 1.00e+000f  1
 332 9.6458159e-002 4.41e-002 1.77e-002  -6.4 2.38e-001  -5.3 5.36e-001 1.00e+000h  1
 333 9.6985464e-002 8.01e-003 4.92e-003  -6.2 1.02e-001  -3.0 3.16e-001 1.00e+000h  1
 334 9.6821727e-002 2.12e-004 1.49e-003  -6.3 2.19e-002  -2.6 1.00e+000 1.00e+000h  1
 335 9.6070194e-002 1.85e-004 2.91e-003  -6.9 2.09e-002  -2.2 1.00e+000 1.00e+000h  1
 336 9.5829456e-002 3.86e-005 5.06e-004  -7.7 9.60e-003  -1.8 1.00e+000 1.00e+000h  1
 337 9.5768099e-002 7.47e-006 1.74e-004  -8.4 3.86e-003  -1.3 1.00e+000 9.52e-001h  1
 338 9.5720194e-002 2.10e-005 2.85e-004  -8.6 1.33e-002  -1.8 1.00e+000 4.85e-001h  1
 339 9.5697148e-002 1.00e-005 1.94e-004  -8.1 4.86e-003  -1.4 1.00e+000 8.98e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 340 9.5653271e-002 2.65e-005 2.07e-004  -8.3 1.69e-002  -1.9 1.00e+000 4.21e-001h  1
 341 9.5601678e-002 1.54e-005 2.19e-004  -9.2 6.13e-003  -1.4 1.00e+000 1.00e+000h  1
 342 9.5567928e-002 2.44e-005 2.29e-004  -8.1 2.17e-002  -1.9 1.00e+000 2.61e-001h  1
 343 9.5518885e-002 2.16e-005 2.41e-004  -8.5 7.63e-003  -1.5 1.00e+000 9.08e-001h  1
 344 9.5457886e-002 4.12e-005 3.83e-004  -8.2 2.74e-002  -2.0 1.00e+000 2.95e-001h  1
 345 9.5420035e-002 2.93e-005 2.62e-004  -7.9 9.46e-003  -1.5 1.00e+000 6.20e-001h  1
 346 9.5372971e-002 4.54e-005 5.63e-004  -7.7 4.51e-002  -2.0 1.00e+000 1.65e-001h  1
 347 9.5241323e-002 5.98e-005 7.90e-004  -8.6 1.16e-002  -1.6 1.00e+000 1.00e+000h  1
 348 9.5203681e-002 7.20e-005 1.02e-003  -8.0 9.79e-002  -2.1 1.00e+000 5.50e-002h  1
 349 9.5068674e-002 1.05e-004 9.59e-004  -8.5 1.66e-002  -1.7 1.00e+000 7.78e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 350 9.5012800e-002 2.16e-004 3.65e-003  -7.3 5.54e-001  -2.1 1.00e+000 3.37e-002h  1
 351 9.4835100e-002 1.75e-004 1.22e-003  -7.7 2.25e-002  -1.7 1.00e+000 7.07e-001h  1
 352 9.4662197e-002 4.02e-005 5.96e-004  -8.6 8.76e-003  -1.3 1.00e+000 1.00e+000h  1
 353 9.4509366e-002 8.92e-005 1.02e-003  -8.1 3.48e-002  -1.8 1.00e+000 3.16e-001h  1
 354 9.4314007e-002 6.93e-005 5.45e-004  -8.3 1.16e-002  -1.3 1.00e+000 9.97e-001h  1
 355 9.4072359e-002 2.01e-004 1.23e-003  -7.4 4.85e-002  -1.8 1.00e+000 3.61e-001h  1
 356 9.4054248e-002 1.18e-004 8.26e-004  -6.9 1.30e-002  -1.4 1.00e+000 5.17e-001h  1
 357 9.3561193e-002 4.72e-004 4.41e-003  -7.2 6.69e-002  -1.9 1.00e+000 4.24e-001h  1
 358 9.3034847e-002 2.26e-004 3.23e-003  -7.3 2.13e-002  -1.4 1.00e+000 9.34e-001h  1
 359 9.2211772e-002 7.29e-004 6.01e-003  -7.3 8.94e-002  -1.9 1.00e+000 3.97e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 360 9.1673211e-002 4.44e-004 3.72e-003  -8.2 2.90e-002  -1.5 1.00e+000 5.48e-001h  1
 361 9.0808738e-002 7.22e-004 4.66e-003  -7.3 1.10e-001  -2.0 1.00e+000 2.77e-001h  1
 362 9.0105646e-002 4.53e-004 4.21e-003  -7.3 3.36e-002  -1.5 1.00e+000 6.19e-001h  1
 363 8.8972464e-002 7.48e-004 5.99e-003  -7.3 1.36e-001  -2.0 1.00e+000 2.62e-001h  1
 364 8.8042469e-002 5.07e-004 6.09e-003  -7.3 4.07e-002  -1.6 1.00e+000 5.90e-001h  1
 365 8.6839332e-002 8.45e-004 7.83e-003  -6.9 1.46e-001  -2.1 1.00e+000 2.48e-001h  1
 366 8.7226612e-002 1.19e-003 1.57e-002  -5.5 6.52e-001  -2.5 3.89e-001 4.16e-002h  1
 367 8.6994319e-002 2.18e-003 1.96e-002  -6.0 1.92e-001  -2.1 3.93e-001 2.00e-001h  1
 368 8.6954293e-002 1.30e-003 1.90e-002  -6.0 4.45e-002  -1.7 6.99e-001 8.63e-001f  1
 369 8.6964904e-002 2.83e-003 2.20e-002  -5.7 1.65e-001  -2.2 9.87e-001 3.65e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 370 8.6611719e-002 2.17e-003 7.48e-003  -5.8 6.24e-002  -1.7 1.00e+000 1.00e+000h  1
 371 8.3286625e-002 2.14e-002 1.55e-001  -5.8 2.05e-001  -2.2 9.26e-001 1.00e+000h  1
 372 8.0824256e-002 2.40e-003 4.64e-002  -6.2 3.63e-002  -1.8 1.00e+000 1.00e+000h  1
 373 8.0143728e-002 2.01e-003 4.26e-002  -6.4 1.01e-001  -2.3 6.14e-001 2.51e-001h  1
 374 7.9342526e-002 3.18e-003 4.10e-002  -6.4 3.12e-001  -2.7 8.35e-001 2.07e-001h  1
 375 7.8803159e-002 1.75e-002 6.68e-002  -6.1 1.08e-001  -2.3 1.00e+000 1.00e+000h  1
 376 7.8320418e-002 1.54e-002 5.00e-002  -6.3 3.42e-001  -2.8 6.49e-001 1.66e-001h  1
 377 7.6592943e-002 8.22e-004 1.16e-001  -6.8 1.42e-001  -2.4 1.00e+000 1.00e+000h  1
 378 7.5283596e-002 1.32e-003 5.46e-002  -6.6 4.01e-001  -2.8 1.00e+000 4.44e-001h  1
 379 7.3892477e-002 8.58e-004 3.88e-002  -7.3 1.63e-001  -2.4 1.00e+000 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 380 7.3361226e-002 1.31e-004 8.14e-003  -7.9 6.26e-002  -2.0 1.00e+000 9.99e-001h  1
 381 7.2421470e-002 5.10e-004 1.11e-002  -8.0 1.87e-001  -2.5 1.00e+000 6.14e-001h  1
 382 7.2413463e-002 5.03e-004 1.10e-002  -8.1 6.57e-002  -2.0 1.00e+000 1.42e-002h  1
 383 7.2207040e-002 8.91e-004 1.55e-002  -7.5 9.53e-002  -2.5 1.00e+000 4.34e-001h  1
 384 7.2198881e-002 2.01e-004 9.63e-003  -6.9 2.39e-002  -2.1 1.00e+000 9.81e-001h  1
 385 7.2060266e-002 9.46e-004 1.24e-002  -7.0 1.34e-001  -2.6 1.00e+000 3.80e-001h  1
 386 7.1923014e-002 6.05e-004 1.48e-002  -7.7 4.65e-002  -2.1 1.00e+000 5.83e-001h  1
 387 7.1675614e-002 1.97e-003 3.91e-002  -7.7 2.19e-001  -2.6 1.00e+000 3.48e-001h  1
 388 7.1672527e-002 1.94e-003 3.87e-002  -8.4 3.43e-002  -2.2 1.00e+000 1.50e-002h  1
 389 7.1699857e-002 1.81e-003 3.53e-002  -6.4 8.05e-002  -2.7 1.65e-001 7.11e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 390 7.1589716e-002 4.80e-004 5.82e-002  -7.3 3.78e-002  -2.2 1.00e+000 1.00e+000h  1
 391 7.1728559e-002 4.15e-004 5.77e-002  -6.1 1.54e-001  -2.7 1.00e+000 1.54e-001h  1
 392 7.1823540e-002 3.37e-002 3.95e-002  -6.2 4.70e-001  -3.2 2.67e-001 6.34e-001h  1
 393 7.1806678e-002 3.29e-002 3.86e-002  -6.2 2.24e+000  -3.7 9.57e-002 2.42e-002f  1
 394 7.1711043e-002 3.03e-002 3.35e-002  -6.2 4.92e-001  -3.3 4.33e-002 1.53e-001f  1
 395 7.1498567e-002 2.59e-002 1.89e-002  -6.2 2.17e-001  -2.8 9.12e-001 3.38e-001f  1
 396 7.2026501e-002 2.32e-002 1.68e-002  -5.6 8.81e-001  -3.3 7.25e-001 1.54e-001f  1
 397 7.2575075e-002 6.25e-002 1.66e-001  -5.8 1.71e+000  -3.8 9.53e-003 2.13e-001h  1
 398 7.3116994e-002 7.39e-002 1.58e-001  -5.8 1.06e+000  -4.3 2.42e-001 1.38e-001f  1
 399 7.3481982e-002 2.18e-001 2.57e-001  -5.8 1.09e+001    -  1.01e-002 8.12e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 400 7.4219509e-002 1.89e-001 2.18e-001  -5.8 1.87e+000    -  1.48e-001 1.34e-001h  1
 401 7.4592262e-002 1.73e-001 2.00e-001  -5.8 2.56e+000    -  1.61e-001 8.31e-002h  1
 402 7.5443250e-002 8.37e-002 9.45e-002  -5.8 8.50e-001  -3.8 3.51e-001 5.29e-001h  1
